arrival_date,sku_name,category,mandi_name,zone,min_price_rs_kg,max_price_rs_kg,modal_price_rs_kg,arrival_qty_mt
2026-01-19,Cauliflower,Volatile,Keshopur APMC,West,20.0,26.0,24.0,41.4
2026-01-20,Cauliflower,Volatile,Keshopur APMC,West,16.0,23.0,21.5,54.38
2026-01-22,Cauliflower,Volatile,Keshopur APMC,West,15.0,22.0,20.0,70.88
2026-01-23,Cauliflower,Volatile,Keshopur APMC,West,16.0,22.0,21.0,76.53
2026-01-24,Cauliflower,Volatile,Keshopur APMC,West,18.0,25.0,23.0,26.45
2026-01-29,Cauliflower,Volatile,Keshopur APMC,West,12.0,18.0,16.0,75.68
2026-01-30,Cauliflower,Volatile,Keshopur APMC,West,15.0,22.0,20.0,70.53
2026-01-31,Cauliflower,Volatile,Keshopur APMC,West,15.0,22.0,19.5,68.45
2026-02-01,Cauliflower,Volatile,Keshopur APMC,West,22.0,32.0,26.0,73.91
2026-02-02,Cauliflower,Volatile,Keshopur APMC,West,17.0,19.0,18.0,62.73
2026-02-03,Cauliflower,Volatile,Keshopur APMC,West,10.0,14.0,12.0,69.68
2026-02-05,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,78.23
2026-02-06,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,10.0,87.88
2026-02-07,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,13.5,75.69
2026-02-08,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,11.0,58.69
2026-02-09,Cauliflower,Volatile,Keshopur APMC,West,10.0,14.0,12.5,66.05
2026-02-10,Cauliflower,Volatile,Keshopur APMC,West,12.0,18.0,16.0,82.23
2026-02-12,Cauliflower,Volatile,Keshopur APMC,West,10.0,18.0,14.0,79.93
2026-02-13,Cauliflower,Volatile,Keshopur APMC,West,10.0,16.0,13.0,85.18
2026-02-14,Cauliflower,Volatile,Keshopur APMC,West,12.0,18.0,16.5,83.88
2026-02-15,Cauliflower,Volatile,Keshopur APMC,West,10.0,18.0,14.5,93.07
2026-02-16,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,99.23
2026-02-19,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,13.0,81.35
2026-02-21,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,98.5
2026-02-22,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,95.8
2026-02-23,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,92.33
2026-02-24,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,86.23
2026-02-26,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,10.0,86.29
2026-02-27,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,9.5,94.95
2026-03-02,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,9.5,90.86
2026-03-03,Cauliflower,Volatile,Keshopur APMC,West,9.0,15.0,13.5,96.5
2026-03-06,Cauliflower,Volatile,Keshopur APMC,West,5.0,10.0,8.5,65.7
2026-03-07,Cauliflower,Volatile,Keshopur APMC,West,5.0,10.0,8.5,75.7
2026-03-08,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,9.5,83.0
2026-03-09,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.5,88.9
2026-03-10,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,10.0,83.7
2026-03-12,Cauliflower,Volatile,Keshopur APMC,West,6.0,14.0,12.0,77.9
2026-03-13,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,10.0,94.0
2026-03-14,Cauliflower,Volatile,Keshopur APMC,West,7.0,14.0,11.0,95.2
2026-03-15,Cauliflower,Volatile,Keshopur APMC,West,8.0,12.0,10.0,82.4
2026-03-16,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,12.0,78.5
2026-03-19,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,81.2
2026-03-20,Cauliflower,Volatile,Keshopur APMC,West,6.0,12.0,10.0,77.4
2026-03-21,Cauliflower,Volatile,Keshopur APMC,West,9.0,15.0,13.0,35.2
2026-03-22,Cauliflower,Volatile,Keshopur APMC,West,7.0,12.0,10.0,75.4
2026-03-23,Cauliflower,Volatile,Keshopur APMC,West,8.0,15.0,12.0,76.8
2026-04-04,Cauliflower,Volatile,Keshopur APMC,West,8.0,14.0,12.0,63.3
2026-04-05,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,13.0,66.2
2026-04-06,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,12.0,54.3
2026-04-07,Cauliflower,Volatile,Keshopur APMC,West,16.0,22.0,19.0,45.0
2026-04-09,Cauliflower,Volatile,Keshopur APMC,West,16.0,25.0,20.0,43.25
2026-04-10,Cauliflower,Volatile,Keshopur APMC,West,16.0,22.0,18.0,41.08
2026-04-12,Cauliflower,Volatile,Keshopur APMC,West,15.0,22.0,18.0,29.7
2026-04-13,Cauliflower,Volatile,Keshopur APMC,West,16.0,26.0,20.0,37.2
2026-04-14,Cauliflower,Volatile,Keshopur APMC,West,14.0,24.0,18.0,38.2
2026-04-16,Cauliflower,Volatile,Keshopur APMC,West,10.0,20.0,15.5,30.3
2026-04-17,Cauliflower,Volatile,Keshopur APMC,West,12.0,20.0,18.0,35.05
2026-04-18,Cauliflower,Volatile,Keshopur APMC,West,10.0,18.0,14.5,26.7
2026-04-19,Cauliflower,Volatile,Keshopur APMC,West,11.0,19.0,15.0,30.13
2026-04-20,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,13.0,31.1
2026-04-21,Cauliflower,Volatile,Keshopur APMC,West,8.0,16.0,13.0,23.0
2026-04-23,Cauliflower,Volatile,Keshopur APMC,West,15.0,25.0,21.5,29.8
2026-04-24,Cauliflower,Volatile,Keshopur APMC,West,25.0,35.0,30.0,2.65
2026-04-25,Cauliflower,Volatile,Keshopur APMC,West,30.0,36.0,33.0,35.52
2026-04-30,Cauliflower,Volatile,Keshopur APMC,West,30.0,38.0,34.0,31.56
2026-05-01,Cauliflower,Volatile,Keshopur APMC,West,30.0,38.0,34.0,31.56
2026-05-02,Cauliflower,Volatile,Keshopur APMC,West,30.0,34.0,32.0,33.9
2026-05-03,Cauliflower,Volatile,Keshopur APMC,West,20.0,28.0,24.0,28.35
2026-05-04,Cauliflower,Volatile,Keshopur APMC,West,20.0,30.0,26.0,34.43
2026-05-05,Cauliflower,Volatile,Keshopur APMC,West,20.0,28.0,24.0,28.25
2026-05-07,Cauliflower,Volatile,Keshopur APMC,West,20.0,32.0,28.0,25.3
2026-05-08,Cauliflower,Volatile,Keshopur APMC,West,20.0,28.0,24.0,28.42
2026-05-09,Cauliflower,Volatile,Keshopur APMC,West,20.0,28.0,24.0,27.59
2026-05-10,Cauliflower,Volatile,Keshopur APMC,West,18.0,24.0,22.0,14.95
2026-05-11,Cauliflower,Volatile,Keshopur APMC,West,16.0,22.0,20.0,22.54
2026-05-12,Cauliflower,Volatile,Keshopur APMC,West,20.0,30.0,26.0,16.79
2026-05-14,Cauliflower,Volatile,Keshopur APMC,West,12.0,18.0,16.5,6.92
2026-05-15,Cauliflower,Volatile,Keshopur APMC,West,12.0,18.0,16.0,14.68
2026-05-16,Cauliflower,Volatile,Keshopur APMC,West,12.0,18.0,16.0,20.02
2026-05-17,Cauliflower,Volatile,Keshopur APMC,West,14.0,20.0,17.5,22.32
2026-05-18,Cauliflower,Volatile,Keshopur APMC,West,14.0,20.0,18.0,11.76
2026-05-19,Cauliflower,Volatile,Keshopur APMC,West,14.0,22.0,19.5,9.08
2026-05-21,Cauliflower,Volatile,Keshopur APMC,West,12.0,22.0,18.0,15.34
2025-11-10,Onion,Staple,Azadpur APMC,North,5.0,15.0,10.63,301.1
2025-12-01,Onion,Staple,Azadpur APMC,North,5.0,17.5,12.25,501.1
2025-12-02,Onion,Staple,Azadpur APMC,North,7.5,22.5,17.19,1748.1
2025-12-03,Onion,Staple,Azadpur APMC,North,7.5,23.75,17.19,941.0
2025-12-04,Onion,Staple,Azadpur APMC,North,7.5,22.5,17.19,1145.7
2025-12-05,Onion,Staple,Azadpur APMC,North,7.5,23.75,17.19,1278.7
2025-12-06,Onion,Staple,Azadpur APMC,North,3.75,17.5,9.84,893.2
2025-12-08,Onion,Staple,Azadpur APMC,North,3.75,17.5,9.84,288.4
2025-12-09,Onion,Staple,Azadpur APMC,North,3.75,17.5,10.54,1299.0
2025-12-10,Onion,Staple,Azadpur APMC,North,3.75,17.5,10.54,963.0
2025-12-11,Onion,Staple,Azadpur APMC,North,3.75,17.5,10.54,809.5
2025-12-15,Onion,Staple,Azadpur APMC,North,3.75,17.5,10.54,402.0
2025-12-16,Onion,Staple,Azadpur APMC,North,5.0,25.0,17.86,1325.2
2025-12-17,Onion,Staple,Azadpur APMC,North,5.0,25.0,17.86,958.1
2025-12-18,Onion,Staple,Azadpur APMC,North,5.0,25.0,17.86,1354.9
2025-12-19,Onion,Staple,Azadpur APMC,North,5.0,25.0,17.86,1010.3
2025-12-20,Onion,Staple,Azadpur APMC,North,5.0,22.5,17.86,669.9
2025-12-22,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,435.8
2025-12-23,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,1229.0
2025-12-24,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,985.3
2025-12-25,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,987.6
2025-12-26,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,1365.7
2025-12-27,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,1122.4
2025-12-29,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.61,482.7
2025-12-30,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.29,1301.7
2025-12-31,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.29,775.4
2026-01-01,Onion,Staple,Azadpur APMC,North,5.0,22.5,14.29,1193.3
2026-01-02,Onion,Staple,Azadpur APMC,North,7.5,22.5,16.61,1055.9
2026-01-03,Onion,Staple,Azadpur APMC,North,7.5,22.5,16.43,788.0
2026-01-05,Onion,Staple,Azadpur APMC,North,7.5,22.5,16.43,621.2
2026-01-06,Onion,Staple,Azadpur APMC,North,7.5,22.5,16.43,1102.8
2026-01-07,Onion,Staple,Azadpur APMC,North,7.5,22.5,16.79,983.4
2026-01-08,Onion,Staple,Azadpur APMC,North,7.5,22.5,16.79,1070.1
2026-01-09,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,973.0
2026-01-12,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,324.3
2026-01-13,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,1690.5
2026-01-14,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,990.8
2026-01-15,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,778.7
2026-01-16,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,988.4
2026-01-17,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,1037.4
2026-01-19,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.93,339.3
2026-01-20,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.86,1234.5
2026-01-21,Onion,Staple,Azadpur APMC,North,5.0,21.25,13.86,798.5
2026-01-22,Onion,Staple,Azadpur APMC,North,5.0,21.25,14.82,821.6
2026-01-23,Onion,Staple,Azadpur APMC,North,5.0,21.25,14.82,863.0
2026-01-24,Onion,Staple,Azadpur APMC,North,5.0,21.25,15.0,1318.0
2026-01-27,Onion,Staple,Azadpur APMC,North,5.0,21.25,15.0,705.3
2026-01-28,Onion,Staple,Azadpur APMC,North,5.0,21.25,15.0,2004.3
2026-01-29,Onion,Staple,Azadpur APMC,North,5.0,21.25,15.0,1389.2
2026-01-30,Onion,Staple,Azadpur APMC,North,5.0,21.25,15.0,1205.7
2026-01-31,Onion,Staple,Azadpur APMC,North,5.0,21.25,15.0,1205.7
2026-02-02,Onion,Staple,Azadpur APMC,North,5.0,18.75,13.57,446.2
2026-02-03,Onion,Staple,Azadpur APMC,North,5.0,18.75,13.57,1075.3
2026-02-04,Onion,Staple,Azadpur APMC,North,5.0,18.75,13.57,906.4
2026-02-05,Onion,Staple,Azadpur APMC,North,5.0,18.75,13.57,566.7
2026-02-06,Onion,Staple,Azadpur APMC,North,5.0,18.75,13.57,797.4
2026-02-07,Onion,Staple,Azadpur APMC,North,6.25,18.75,13.96,1303.5
2026-02-09,Onion,Staple,Azadpur APMC,North,6.25,18.75,13.96,481.9
2026-02-10,Onion,Staple,Azadpur APMC,North,7.5,18.75,13.96,1651.7
2026-02-11,Onion,Staple,Azadpur APMC,North,7.5,18.75,13.96,626.0
2026-02-12,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,709.4
2026-02-13,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,825.8
2026-02-16,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,549.5
2026-02-17,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,1170.8
2026-02-18,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,987.3
2026-02-19,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,1726.0
2026-02-20,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,769.8
2026-02-21,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,1262.5
2026-02-23,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,187.4
2026-02-24,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,1707.4
2026-02-25,Onion,Staple,Azadpur APMC,North,7.5,20.0,13.88,1149.1
2026-02-26,Onion,Staple,Azadpur APMC,North,7.5,15.0,12.19,898.5
2026-02-27,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.19,1197.5
2026-02-28,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.19,934.4
2026-03-02,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.5,380.2
2026-03-03,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.5,1603.3
2026-03-05,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.5,657.1
2026-03-06,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.5,1249.6
2026-03-09,Onion,Staple,Azadpur APMC,North,7.5,16.25,12.94,115.5
2026-03-10,Onion,Staple,Azadpur APMC,North,7.5,15.0,13.44,1306.3
2026-03-11,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,407.1
2026-03-12,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,865.2
2026-03-13,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,1060.2
2026-03-16,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,614.6
2026-03-17,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,2396.6
2026-03-19,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,1119.5
2026-03-20,Onion,Staple,Azadpur APMC,North,7.5,16.25,13.44,1135.6
2026-03-24,Onion,Staple,Azadpur APMC,North,7.5,15.0,12.19,1318.5
2026-03-26,Onion,Staple,Azadpur APMC,North,7.5,15.0,12.19,380.1
2026-03-27,Onion,Staple,Azadpur APMC,North,7.5,15.0,12.19,380.1
2026-03-28,Onion,Staple,Azadpur APMC,North,7.5,15.0,12.19,820.5
2026-03-30,Onion,Staple,Azadpur APMC,North,7.5,15.0,12.19,372.9
2026-04-01,Onion,Staple,Azadpur APMC,North,5.0,17.5,12.0,1605.2
2026-04-03,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.0,1232.4
2026-04-04,Onion,Staple,Azadpur APMC,North,5.0,17.5,12.0,1274.1
2026-04-06,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.0,218.6
2026-04-07,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.0,1163.6
2026-04-08,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.0,770.0
2026-04-09,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.0,688.7
2026-04-10,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.25,900.6
2026-04-13,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.25,207.9
2026-04-14,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.25,2226.1
2026-04-15,Onion,Staple,Azadpur APMC,North,7.5,17.5,12.25,1247.6
2026-04-16,Onion,Staple,Azadpur APMC,North,5.0,17.5,12.25,1578.8
2026-04-17,Onion,Staple,Azadpur APMC,North,5.0,17.5,12.25,1354.0
2026-04-18,Onion,Staple,Azadpur APMC,North,5.0,17.5,12.25,1179.7
2026-04-20,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,92.4
2026-04-21,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,1019.2
2026-04-22,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,767.3
2026-04-23,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,669.6
2026-04-24,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,659.5
2026-04-25,Onion,Staple,Azadpur APMC,North,8.75,15.0,11.0,610.2
2026-04-28,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,1079.3
2026-04-29,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,540.0
2026-04-30,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,841.1
2026-05-01,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,5.6
2026-05-02,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,1013.8
2026-05-04,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,340.5
2026-05-05,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,1754.3
2026-05-06,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,1107.6
2026-05-07,Onion,Staple,Azadpur APMC,North,6.25,15.0,11.0,1018.4
2026-05-08,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,998.2
2026-05-11,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,211.1
2026-05-12,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,1872.2
2026-05-13,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,751.2
2026-05-14,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,654.8
2026-05-15,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,546.7
2026-05-16,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,793.2
2026-05-18,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,164.7
2026-05-19,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,1521.7
2026-05-20,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,708.8
2026-05-21,Onion,Staple,Azadpur APMC,North,6.25,15.0,10.8,1076.2
2025-11-16,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,206.6
2025-11-21,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,239.65
2025-11-23,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,355.65
2025-11-25,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,336.25
2025-11-26,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,342.05
2025-11-27,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,406.36
2025-11-28,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,283.47
2025-11-30,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,208.1
2025-12-01,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,118.85
2025-12-02,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,337.0
2025-12-03,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,216.9
2025-12-04,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,245.3
2025-12-05,Onion,Staple,Gazipur APMC,East,8.0,12.0,10.0,259.95
2025-12-07,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,171.15
2025-12-09,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,239.15
2025-12-10,Onion,Staple,Gazipur APMC,East,18.0,22.0,20.0,118.7
2025-12-11,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,174.6
2025-12-14,Onion,Staple,Gazipur APMC,East,18.0,22.0,20.0,248.5
2025-12-15,Onion,Staple,Gazipur APMC,East,28.0,32.0,30.0,135.7
2025-12-17,Onion,Staple,Gazipur APMC,East,18.0,22.0,20.0,393.0
2025-12-18,Onion,Staple,Gazipur APMC,East,10.0,14.0,12.0,502.24
2025-12-19,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,280.01
2025-12-22,Onion,Staple,Gazipur APMC,East,20.0,24.0,22.0,59.43
2025-12-23,Onion,Staple,Gazipur APMC,East,18.0,22.0,20.0,221.85
2025-12-25,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,520.13
2025-12-26,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,330.95
2025-12-30,Onion,Staple,Gazipur APMC,East,24.0,28.0,26.0,282.9
2026-01-01,Onion,Staple,Gazipur APMC,East,24.0,28.0,26.0,419.5
2026-01-02,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,221.64
2026-01-04,Onion,Staple,Gazipur APMC,East,18.0,20.0,19.0,348.52
2026-01-05,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,387.64
2026-01-06,Onion,Staple,Gazipur APMC,East,16.0,18.0,17.0,283.41
2026-01-07,Onion,Staple,Gazipur APMC,East,20.0,24.0,22.0,423.2
2026-01-13,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,272.73
2026-01-14,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,266.92
2026-01-15,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,378.5
2026-01-16,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,334.95
2026-01-17,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,358.64
2026-01-19,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,190.93
2026-01-20,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,210.3
2026-01-21,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,456.99
2026-01-28,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,470.8
2026-01-29,Onion,Staple,Gazipur APMC,East,18.0,20.0,19.0,334.2
2026-01-30,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,432.5
2026-02-01,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,567.1
2026-02-02,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,146.8
2026-02-03,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,437.5
2026-02-04,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,459.3
2026-02-06,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,313.97
2026-02-10,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,212.85
2026-02-11,Onion,Staple,Gazipur APMC,East,16.0,20.0,18.0,156.1
2026-02-17,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,340.7
2026-02-18,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,604.2
2026-02-19,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,505.5
2026-02-22,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,456.6
2026-02-23,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,431.1
2026-02-24,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,459.1
2026-02-25,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,413.7
2026-03-01,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,648.7
2026-03-02,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,345.5
2026-03-05,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,291.2
2026-03-06,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,248.1
2026-03-08,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,364.2
2026-03-09,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,352.74
2026-03-10,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,310.4
2026-03-16,Onion,Staple,Gazipur APMC,East,13.0,16.0,14.0,655.05
2026-03-17,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,337.2
2026-03-23,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,212.0
2026-03-26,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,374.8
2026-03-27,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,197.1
2026-03-29,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,297.45
2026-04-01,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,436.15
2026-04-05,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,510.7
2026-04-06,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,308.8
2026-04-08,Onion,Staple,Gazipur APMC,East,13.0,17.0,15.0,356.3
2026-04-09,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,276.05
2026-04-12,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,337.2
2026-04-13,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,523.9
2026-04-14,Onion,Staple,Gazipur APMC,East,14.0,18.0,16.0,781.9
2026-04-15,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,237.31
2026-04-16,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,427.84
2026-04-17,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,777.15
2026-04-18,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,377.7
2026-04-19,Onion,Staple,Gazipur APMC,East,10.0,14.0,12.0,449.1
2026-04-20,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,393.8
2026-04-21,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,360.0
2026-04-22,Onion,Staple,Gazipur APMC,East,9.0,13.0,11.0,393.8
2026-04-23,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,297.35
2026-04-24,Onion,Staple,Gazipur APMC,East,11.0,14.0,13.0,205.2
2026-04-27,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,229.75
2026-04-28,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,260.9
2026-04-29,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,401.15
2026-04-30,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,440.8
2026-05-01,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,283.08
2026-05-02,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,282.8
2026-05-03,Onion,Staple,Gazipur APMC,East,10.0,14.0,12.0,324.45
2026-05-04,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,288.7
2026-05-05,Onion,Staple,Gazipur APMC,East,12.0,16.0,14.0,417.15
2026-05-06,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,512.65
2026-05-07,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,581.58
2026-05-09,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,400.64
2026-05-10,Onion,Staple,Gazipur APMC,East,10.0,14.0,12.0,601.95
2026-05-11,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,575.35
2026-05-12,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,454.1
2026-05-13,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,375.7
2026-05-14,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,449.9
2026-05-15,Onion,Staple,Gazipur APMC,East,11.0,15.0,13.0,359.05
